state,zip,plan_letter,carrier_name,rate_type,gender,age,monthly_premium
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,M,90,380.81
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,M,90,381.31
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,M,90,382.19
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,M,90,388.05
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,M,90,405.16
GA,30301,G,Insurance Company of North America,ISSUE_AGE,M,90,413.75
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,M,90,416.75
GA,30301,G,AFLAC,ISSUE_AGE,M,90,417.33
GA,30301,G,United American Insurance Company,ISSUE_AGE,M,90,458
GA,30301,G,WoodmenLife,ISSUE_AGE,M,90,458.02
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,M,90,467.18
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,M,90,499.5
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,M,90,527.22
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,M,90,581.57
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,M,90,597.11
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,M,90,700.76
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,M,90,736.94
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,M,90,893.03
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,F,90,267.14
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,F,90,269.95
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,F,90,290
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,F,90,296.95
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,F,90,321.54
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,F,90,322.83
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,F,90,322.92
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,F,90,331.14
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,F,90,332.96
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,F,90,334.25
GA,30301,G,Lumos Insurance,ISSUE_AGE,F,90,336.06
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,F,90,337.44
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,F,90,352.31
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,F,90,362.52
GA,30301,G,AFLAC,ISSUE_AGE,F,90,364.33
GA,30301,G,Insurance Company of North America,ISSUE_AGE,F,90,366.17
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,F,90,381.31
GA,30301,G,United American Insurance Company,ISSUE_AGE,F,90,398
GA,30301,G,WoodmenLife,ISSUE_AGE,F,90,398.29
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,F,90,406.24
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,F,90,445.98
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,F,90,458.44
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,F,90,505.71
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,F,90,537.48
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,F,90,609.36
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,F,90,663.33
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,F,90,791.55
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,M,95,316
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,M,95,337.14
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,M,95,356.82
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,M,95,377.25
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,M,95,381.31
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,M,95,386.87
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,M,95,398.48
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,M,95,406.56
GA,30301,G,Lumos Insurance,ISSUE_AGE,M,95,418.24
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,M,95,420.39
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,M,95,425.55
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,M,95,437.94
GA,30301,G,United American Insurance Company,ISSUE_AGE,M,95,458
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,M,95,465.93
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,M,95,467.18
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,M,95,474.98
GA,30301,G,AFLAC,ISSUE_AGE,M,95,476.3
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,M,95,483.59
GA,30301,G,Insurance Company of North America,ISSUE_AGE,M,95,491.08
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,M,95,499.5
GA,30301,G,WoodmenLife,ISSUE_AGE,M,95,542.63
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,M,95,582.07
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,M,95,659.79
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,M,95,667.14
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,M,95,700.76
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,M,95,814.33
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,M,95,893.03
GA,30301,G,Anthem Blue Cross and Blue Shield - Georgia,ISSUE_AGE,F,95,290
GA,30301,G,Atlantic Capital Life Assurance Company (Preferred),ISSUE_AGE,F,95,293.85
GA,30301,G,Physicians Life Insurance Company,ISSUE_AGE,F,95,322.83
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Standard),ISSUE_AGE,F,95,334.25
GA,30301,G,Medico Insurance Company (Preferred),ISSUE_AGE,F,95,336.41
GA,30301,G,State Farm Mutual Automobile Insurance Company,ISSUE_AGE,F,95,338.3
GA,30301,G,Humana (Emphesys Insurance Company),ISSUE_AGE,F,95,359.79
GA,30301,G,Atlantic Capital Life Assurance Company (Standard),ISSUE_AGE,F,95,366.26
GA,30301,G,Medico Insurance Company (Standard I),ISSUE_AGE,F,95,370.05
GA,30301,G,Lumos Insurance,ISSUE_AGE,F,95,380.16
GA,30301,G,LifeShield National Insurance Company,ISSUE_AGE,F,95,380.81
GA,30301,G,USAA Life Insurance Company,ISSUE_AGE,F,95,381.31
GA,30301,G,United American Insurance Company,ISSUE_AGE,F,95,398
GA,30301,G,American Benefit Life Insurance Company,ISSUE_AGE,F,95,405.16
GA,30301,G,HealthSpring National Health Insurance Company,ISSUE_AGE,F,95,406.24
GA,30301,G,"Continental Life Insurance Company of Brentwood, Tennessee (Aetna)",ISSUE_AGE,F,95,413
GA,30301,G,AFLAC,ISSUE_AGE,F,95,415.81
GA,30301,G,Medico Insurance Company (Standard II),ISSUE_AGE,F,95,420.51
GA,30301,G,Insurance Company of North America,ISSUE_AGE,F,95,434.58
GA,30301,G,Guarantee Trust Life Insurance Company,ISSUE_AGE,F,95,445.98
GA,30301,G,WoodmenLife,ISSUE_AGE,F,95,471.85
GA,30301,G,GPM Health and Life Insurance Company,ISSUE_AGE,F,95,506.15
GA,30301,G,Mutual of Omaha (Omaha Supplemental Insurance Company),ISSUE_AGE,F,95,580.13
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company),ISSUE_AGE,F,95,593.92
GA,30301,G,HealthSpring National Health Insurance Company (Standard II),ISSUE_AGE,F,95,609.36
GA,30301,G,Bankers Life (Underwritten by Washington National Insurance Company) (Substandard),ISSUE_AGE,F,95,733.01
GA,30301,G,AARP - UnitedHealthcare Insurance Company (Level 2),ISSUE_AGE,F,95,791.55
